Start time,Attack Duration,Source IP,Attack Type,Total Packets,Total Bytes
2024-10-19 01:15:32,0.0007953643798828,18.25.196.86,Ping of Death,2,2084
2024-10-19 01:15:34,0.0004098415374755,153.240.228.208,SYN flood,2,114
2024-10-19 01:15:36,0.0007894039154052,192.168.150.129,Smurf,2,102
2024-10-19 01:15:38,0.0004582405090332,173.3.9.25,SYN-ACK flood,2,114
2024-10-19 01:15:40,0.000335693359375,9.12.194.148,Ping of Death,2,2084
2024-10-19 01:15:42,0.0005671977996826,229.134.31.254,SYN-ACK flood,2,114
2024-10-19 01:15:44,0.00128173828125,60.173.5.233,Ping of Death,2,2084
2024-10-19 01:15:46,0.0003254413604736,244.8.110.237,SYN flood,2,114
2024-10-19 01:15:48,0.0005078315734863,45.110.46.58,SYN-ACK flood,2,114
2024-10-19 01:15:50,0.0005066394805908,61.231.95.41,SYN flood,2,114
2024-10-19 01:15:52,0.0003578662872314,30.24.214.44,SYN flood,2,114
2024-10-19 01:15:54,0.0012514591217041,192.168.150.129,Smurf,2,102
2024-10-19 01:15:56,0.0006296634674072,121.2.220.180,SYN flood,2,114
2024-10-19 01:15:58,0.0006396770477294,9.57.47.108,SYN-ACK flood,2,114
2024-10-19 01:16:00,0.0003261566162109,104.104.198.243,SYN-ACK flood,2,114
2024-10-19 01:16:02,0.0003798007965087,227.110.209.62,SYN flood,2,114
2024-10-19 01:16:04,0.001063585281372,192.168.150.129,Smurf,2,102
2024-10-19 01:16:06,0.0004770755767822,173.20.64.97,Ping of Death,2,2084
2024-10-19 01:16:08,0.0006442070007324,192.168.150.129,Smurf,2,102
2024-10-19 01:16:10,0.001072883605957,192.168.150.129,Smurf,2,102
2024-10-19 01:16:12,0.0003457069396972,225.188.213.202,SYN flood,2,114
2024-10-19 01:16:14,0.0004739761352539,32.184.208.111,SYN flood,2,114
2024-10-19 01:16:16,0.0004105567932128,189.100.23.174,SYN-ACK flood,2,114
2024-10-19 01:16:18,0.000439167022705,93.153.10.109,SYN-ACK flood,2,114
2024-10-19 01:16:20,0.0004963874816894,146.76.217.38,SYN-ACK flood,2,114
2024-10-19 01:16:22,0.0005989074707031,230.213.85.147,Ping of Death,2,2084
2024-10-19 01:16:25,0.0004267692565917,108.158.205.146,Ping of Death,2,2084
2024-10-19 01:16:27,0.0,185.125.190.48,SYN-ACK flood,1,60
2024-10-19 01:16:27,0.0003995895385742,27.184.220.190,Ping of Death,2,2084
2024-10-19 01:16:29,0.000767707824707,93.207.63.88,SYN-ACK flood,2,114
2024-10-19 01:16:31,0.0013275146484375,192.168.150.129,Smurf,2,102
2024-10-19 01:16:33,0.0006179809570312,192.168.150.129,Smurf,2,102
2024-10-19 01:16:35,0.0010445117950439,192.168.150.129,Smurf,2,102
2024-10-19 01:16:37,0.0003876686096191,58.193.132.191,SYN flood,2,114
2024-10-19 01:16:39,0.0012860298156738,192.168.150.129,Smurf,2,102
2024-10-19 01:16:41,0.00083589553833,192.168.150.129,Smurf,2,102
2024-10-19 01:16:43,0.0006666183471679,192.168.150.129,Smurf,2,102
2024-10-19 01:16:45,0.0011076927185058,192.168.150.129,Smurf,2,102
2024-10-19 01:16:47,0.000380516052246,39.36.100.96,Ping of Death,2,2084
2024-10-19 01:16:49,0.0005531311035156,192.168.150.129,Smurf,2,102
2024-10-19 01:16:51,0.0004875659942626,127.170.156.227,SYN-ACK flood,2,114
2024-10-19 01:16:53,0.0006823539733886,192.168.150.129,Smurf,2,102
2024-10-19 01:16:55,0.0004525184631347,122.46.172.41,SYN flood,2,114
2024-10-19 01:16:57,0.0006513595581054,245.170.155.189,SYN-ACK flood,2,114
2024-10-19 01:16:59,0.0006427764892578,103.184.92.226,SYN-ACK flood,2,114
2024-10-19 01:17:01,0.0013673305511474,192.168.150.129,Smurf,2,102
2024-10-19 01:17:03,0.0006852149963378,192.168.150.129,Smurf,2,102
2024-10-19 01:17:05,0.0002710819244384,94.76.220.40,SYN flood,2,114
2024-10-19 01:17:07,0.0009737014770507,192.168.150.129,Smurf,2,102
2024-10-19 01:17:09,0.0004432201385498,151.35.119.130,Ping of Death,2,2084
2024-10-19 01:17:11,0.0006437301635742,192.168.150.129,Smurf,2,102
2024-10-19 01:17:13,0.0004668235778808,121.84.109.206,SYN flood,2,114
2024-10-19 01:17:15,0.0004031658172607,2.12.225.92,SYN-ACK flood,2,114
2024-10-19 01:17:17,0.0005812644958496,192.168.150.129,Smurf,2,102
2024-10-19 01:17:19,0.0006899833679199,192.168.150.129,Smurf,2,102
2024-10-19 01:17:21,0.000436782836914,96.203.128.81,Ping of Death,2,2084
2024-10-19 01:17:23,0.000401496887207,44.213.149.82,SYN flood,2,114
2024-10-19 01:17:25,0.0004467964172363,105.252.253.136,SYN-ACK flood,2,114
2024-10-19 01:17:27,0.0006167888641357,192.168.150.129,Smurf,2,102
2024-10-19 01:17:29,0.0004317760467529,50.110.156.42,SYN flood,2,114
2024-10-19 01:17:31,0.0014600753784179,85.164.18.14,SYN flood,2,114
2024-10-19 01:17:33,0.0006420612335205,192.168.150.129,Smurf,2,102
2024-10-19 01:17:35,0.0004184246063232,61.149.9.91,SYN-ACK flood,2,114
2024-10-19 01:17:37,0.0007574558258056,192.168.150.129,Smurf,2,102
2024-10-19 01:17:40,0.0004448890686035,78.78.189.121,Ping of Death,2,2084
2024-10-19 01:17:42,0.0004384517669677,66.187.123.188,Ping of Death,2,2084
2024-10-19 01:17:44,0.00089693069458,85.230.202.69,SYN flood,2,114
2024-10-19 01:17:46,0.0003576278686523,132.172.80.49,Ping of Death,2,2084
2024-10-19 01:17:48,0.0004346370697021,180.128.244.29,SYN flood,2,114
2024-10-19 01:17:50,0.0005302429199218,96.14.7.105,SYN flood,2,114
2024-10-19 01:17:52,0.000551700592041,157.93.212.194,SYN-ACK flood,2,114
2024-10-19 01:17:54,0.0008542537689208,136.138.166.21,Ping of Death,2,2084
2024-10-19 01:17:56,0.0005006790161132,169.160.23.137,Ping of Death,2,2084
2024-10-19 01:17:58,0.0009417533874511,192.168.150.129,Smurf,2,102
2024-10-19 01:18:00,0.0013582706451416,192.168.150.129,Smurf,2,102
2024-10-19 01:18:02,0.0004243850708007,40.101.69.253,SYN flood,2,114
2024-10-19 01:18:04,0.0004022121429443,69.188.162.204,Ping of Death,2,2084
2024-10-19 01:18:06,0.0004732608795166,107.144.183.96,SYN-ACK flood,2,114
2024-10-19 01:18:08,0.00103759765625,192.168.150.129,Smurf,2,102
2024-10-19 01:18:10,0.0006990432739257,192.168.150.129,Smurf,2,102
2024-10-19 01:18:12,0.0010640621185302,192.168.150.129,Smurf,2,102
2024-10-19 01:18:14,0.000981330871582,219.169.61.63,SYN flood,2,114
2024-10-19 01:18:16,0.0013983249664306,192.168.150.129,Smurf,2,102
2024-10-19 01:18:18,0.000434398651123,235.72.49.162,Ping of Death,2,2084
2024-10-19 01:18:20,0.0005660057067871,42.86.215.169,SYN-ACK flood,2,114
2024-10-19 01:18:22,0.0005378723144531,158.165.40.200,SYN-ACK flood,2,114
2024-10-19 01:18:24,0.0007774829864501,177.105.229.254,SYN-ACK flood,2,114
2024-10-19 01:18:26,0.0006296634674072,220.130.217.207,SYN flood,2,114
2024-10-19 01:18:28,0.0013659000396728,192.168.150.129,Smurf,2,102
2024-10-19 01:18:30,0.0003926753997802,221.112.63.237,SYN-ACK flood,2,114
2024-10-19 01:18:32,0.0014939308166503,192.168.150.129,Smurf,2,102
2024-10-19 01:18:34,0.0005600452423095,148.127.248.108,SYN-ACK flood,2,114
2024-10-19 01:18:36,0.0005009174346923,126.137.124.94,Ping of Death,2,2084
2024-10-19 01:18:38,0.0008680820465087,57.191.173.139,Ping of Death,2,2084
2024-10-19 01:18:40,0.0006630420684814,192.168.150.129,Smurf,2,102
2024-10-19 01:18:42,0.0006611347198486,194.93.165.24,SYN-ACK flood,2,114
2024-10-19 01:18:44,0.0005984306335449,194.43.183.133,SYN-ACK flood,2,114
2024-10-19 01:18:46,0.0005693435668945,29.32.241.97,SYN-ACK flood,2,114
2024-10-19 01:18:48,0.0004899501800537,165.52.52.253,Ping of Death,2,2084
2024-10-19 01:18:50,0.0010013580322265,192.168.150.129,Smurf,2,102
2024-10-19 01:18:53,0.0010747909545898,192.168.150.129,Smurf,2,102
2024-10-19 01:18:55,0.0003488063812255,44.160.123.152,SYN-ACK flood,2,114
2024-10-19 01:18:57,0.0009436607360839,192.168.150.129,Smurf,2,102
2024-10-19 01:18:59,0.0005655288696289,81.55.19.246,Ping of Death,2,2084
2024-10-19 01:19:01,0.0006768703460693,64.246.2.222,SYN flood,2,114
2024-10-19 01:19:03,0.000415563583374,48.176.189.214,SYN flood,2,114
2024-10-19 01:19:05,0.0004873275756835,77.38.73.49,SYN flood,2,114
2024-10-19 01:19:07,0.0005276203155517,33.159.36.1,Ping of Death,2,2084
2024-10-19 01:19:09,0.001178503036499,192.168.150.129,Smurf,2,102
2024-10-19 01:19:11,0.0012252330780029,192.168.150.129,Smurf,2,102
2024-10-19 01:19:13,0.0005934238433837,152.39.115.230,SYN-ACK flood,2,114
2024-10-19 01:19:15,0.0003697872161865,210.230.43.195,Ping of Death,2,2084
2024-10-19 01:19:17,0.0009219646453857,85.81.70.154,Ping of Death,2,2084
2024-10-19 01:19:19,0.0002973079681396,147.83.186.37,SYN flood,2,114
2024-10-19 01:19:21,0.0004558563232421,180.175.16.127,SYN flood,2,114
2024-10-19 01:19:23,0.0006771087646484,51.186.54.148,SYN flood,2,114
2024-10-19 01:19:25,0.0006577968597412,192.168.150.129,Smurf,2,102
2024-10-19 01:19:27,0.0007774829864501,192.168.150.129,Smurf,2,102
2024-10-19 01:19:29,0.0005671977996826,232.240.49.159,SYN-ACK flood,2,114
2024-10-19 01:19:31,0.0004057884216308,175.72.217.174,SYN-ACK flood,2,114
2024-10-19 01:19:33,0.0011956691741943,192.168.150.129,Smurf,2,102
2024-10-19 01:19:35,0.0004675388336181,190.22.60.218,Ping of Death,2,2084
2024-10-19 01:19:37,0.0004518032073974,135.43.203.225,SYN-ACK flood,2,114
2024-10-19 01:19:39,0.0003535747528076,142.66.10.87,SYN-ACK flood,2,114
2024-10-19 01:19:41,0.000375747680664,170.237.107.131,SYN-ACK flood,2,114
2024-10-19 01:19:43,0.0003700256347656,40.4.249.25,SYN flood,2,114
2024-10-19 01:19:45,0.0009064674377441,192.168.150.129,Smurf,2,102
2024-10-19 01:19:47,0.0007755756378173,192.168.150.129,Smurf,2,102
2024-10-19 01:19:49,0.0007305145263671,107.152.252.195,SYN flood,2,114
2024-10-19 01:19:51,0.0005888938903808,218.209.10.234,SYN flood,2,114
2024-10-19 01:19:53,0.0006349086761474,192.168.150.129,Smurf,2,102
2024-10-19 01:19:55,0.0005416870117187,226.66.28.27,Ping of Death,2,2084
2024-10-19 01:19:57,0.0014128684997558,192.168.150.129,Smurf,2,102
2024-10-19 01:19:59,0.0004210472106933,155.196.209.204,Ping of Death,2,2084
2024-10-19 01:20:01,0.0006992816925048,193.167.144.63,Ping of Death,2,2084
2024-10-19 01:20:03,0.0008599758148193,143.17.230.128,SYN flood,2,114
2024-10-19 01:20:05,0.0004885196685791,88.187.133.131,SYN flood,2,114
2024-10-19 01:20:08,0.0004100799560546,13.179.197.16,SYN flood,2,114
2024-10-19 01:20:10,0.0007407665252685,79.71.204.39,Ping of Death,2,2084
2024-10-19 01:20:12,0.0008442401885986,134.184.137.128,Ping of Death,2,2084
2024-10-19 01:20:14,0.0011553764343261,192.168.150.129,Smurf,2,102
2024-10-19 01:20:16,0.0005505084991455,167.29.153.182,SYN-ACK flood,2,114
2024-10-19 01:20:18,0.0003707408905029,215.76.121.236,SYN-ACK flood,2,114
2024-10-19 01:20:20,0.0003271102905273,219.147.182.60,SYN flood,2,114
2024-10-19 01:20:22,0.0004382133483886,199.122.82.139,SYN flood,2,114
2024-10-19 01:20:24,0.0005488395690917,99.248.17.1,Ping of Death,2,2084
2024-10-19 01:20:26,0.0005407333374023,101.91.253.159,Ping of Death,2,2084
2024-10-19 01:20:28,0.0003340244293212,120.59.146.92,SYN-ACK flood,2,114
2024-10-19 01:20:30,0.0009009838104248,192.168.150.129,Smurf,2,102
2024-10-19 01:20:32,0.000507116317749,127.159.174.180,SYN-ACK flood,2,114
2024-10-19 01:20:34,0.0006313323974609,192.168.150.129,Smurf,2,102
2024-10-19 01:20:36,0.0003888607025146,190.74.75.141,SYN flood,2,114
2024-10-19 01:20:38,0.0004670619964599,254.1.145.219,SYN-ACK flood,2,114
2024-10-19 01:20:40,0.0003812313079833,130.91.42.109,Ping of Death,2,2084
2024-10-19 01:20:42,0.000622272491455,192.168.150.129,Smurf,2,102
2024-10-19 01:20:44,0.00053071975708,207.45.100.211,SYN-ACK flood,2,114
2024-10-19 01:20:46,0.0007197856903076,192.168.150.129,Smurf,2,102
2024-10-19 01:20:48,0.000359296798706,244.224.97.40,SYN flood,2,114
2024-10-19 01:20:50,0.0002951622009277,227.187.89.168,SYN flood,2,114
2024-10-19 01:20:52,0.0004057884216308,56.81.181.232,Ping of Death,2,2084
2024-10-19 01:20:54,0.0004835128784179,68.9.67.84,SYN flood,2,114
2024-10-19 01:20:56,0.0004630088806152,130.147.35.114,Ping of Death,2,2084
2024-10-19 01:20:58,0.0004291534423828,111.135.9.3,Ping of Death,2,2084
2024-10-19 01:21:00,0.0004417896270751,173.148.15.86,SYN-ACK flood,2,114
2024-10-19 01:21:02,0.0006446838378906,52.24.151.8,SYN-ACK flood,2,114
2024-10-19 01:21:04,0.0005574226379394,194.19.254.1,SYN-ACK flood,2,114
2024-10-19 01:21:06,0.0007245540618896,192.168.150.129,Smurf,2,102
2024-10-19 01:21:08,0.0003092288970947,13.132.165.183,SYN-ACK flood,2,114
2024-10-19 01:21:10,0.0008134841918945,192.168.150.129,Smurf,2,102
2024-10-19 01:21:12,0.00053071975708,125.252.199.164,Ping of Death,2,2084
2024-10-19 01:21:14,0.0007431507110595,62.19.98.146,SYN flood,2,114
2024-10-19 01:21:16,0.0005702972412109,3.204.34.41,SYN flood,2,114
2024-10-19 01:21:18,0.0004756450653076,234.99.55.5,Ping of Death,2,2084
2024-10-19 01:21:20,0.0010325908660888,192.168.150.129,Smurf,2,102
2024-10-19 01:21:23,0.0002708435058593,151.79.186.236,SYN-ACK flood,2,114
2024-10-19 01:21:25,0.0010275840759277,118.43.224.153,SYN flood,2,114
2024-10-19 01:21:27,0.0,185.125.190.96,SYN-ACK flood,1,60
2024-10-19 01:21:27,0.0006623268127441,133.250.187.87,Ping of Death,2,2084
2024-10-19 01:21:29,0.0006935596466064,191.139.69.23,SYN flood,2,114
2024-10-19 01:21:31,0.0013062953948974,172.172.171.203,SYN flood,2,114
2024-10-19 01:21:33,0.0005860328674316,156.195.154.71,SYN flood,2,114
2024-10-19 01:21:35,0.0004327297210693,207.54.47.168,Ping of Death,2,2084
2024-10-19 01:21:37,0.0005006790161132,26.80.70.136,SYN-ACK flood,2,114
2024-10-19 01:21:39,0.0003995895385742,179.234.215.139,SYN-ACK flood,2,114
2024-10-19 01:21:41,0.0005607604980468,173.157.95.41,SYN-ACK flood,2,114
2024-10-19 01:21:43,0.0007326602935791,192.168.150.129,Smurf,2,102
2024-10-19 01:21:45,0.0004258155822753,62.214.225.146,SYN flood,2,114
2024-10-19 01:21:47,0.0005648136138916,62.174.216.114,SYN-ACK flood,2,114
2024-10-19 01:21:49,0.0003201961517333,33.223.122.1,SYN flood,2,114
2024-10-19 01:21:51,0.0005757808685302,228.248.82.255,SYN flood,2,114
2024-10-19 01:21:53,0.0003411769866943,249.81.153.173,SYN flood,2,114
2024-10-19 01:21:55,0.000406265258789,169.105.233.46,SYN-ACK flood,2,114
2024-10-19 01:21:57,0.0004322528839111,204.74.119.158,SYN flood,2,114
2024-10-19 01:21:59,0.0004801750183105,186.232.213.86,Ping of Death,2,2084
2024-10-19 01:22:01,0.0009334087371826,125.254.123.198,Ping of Death,2,2084
2024-10-19 01:22:03,0.0004301071166992,143.168.210.164,SYN flood,2,114
2024-10-19 01:22:05,0.000373363494873,251.14.130.92,Ping of Death,2,2084
2024-10-19 01:22:07,0.0009336471557617,28.198.252.24,SYN flood,2,114
2024-10-19 01:22:09,0.0007708072662353,192.168.150.129,Smurf,2,102
2024-10-19 01:22:11,0.0004916191101074,61.203.251.51,SYN flood,2,114
2024-10-19 01:22:13,0.0010554790496826,192.168.150.129,Smurf,2,102
2024-10-19 01:22:15,0.0011110305786132,192.168.150.129,Smurf,2,102
2024-10-19 01:22:17,0.0003948211669921,163.109.192.22,Ping of Death,2,2084
2024-10-19 01:22:19,0.0005795955657958,67.114.217.5,SYN-ACK flood,2,114
2024-10-19 01:22:21,0.0004808902740478,35.2.235.133,Ping of Death,2,2084
2024-10-19 01:22:23,0.0004539489746093,196.53.120.141,SYN-ACK flood,2,114
2024-10-19 01:22:25,0.0003442764282226,110.113.96.3,SYN-ACK flood,2,114
2024-10-19 01:22:27,0.0002748966217041,186.186.152.35,SYN flood,2,114
2024-10-19 01:22:29,0.0008871555328369,192.168.150.129,Smurf,2,102
2024-10-19 01:22:31,0.0003821849822998,130.64.176.219,SYN-ACK flood,2,114
2024-10-19 01:22:33,0.0002970695495605,76.34.109.118,SYN-ACK flood,2,114
2024-10-19 01:22:36,0.00038743019104,249.126.134.212,Ping of Death,2,2084
2024-10-19 01:22:38,0.0003523826599121,219.191.173.188,SYN-ACK flood,2,114
2024-10-19 01:22:40,0.0008361339569091,192.168.150.129,Smurf,2,102
2024-10-19 01:22:42,0.0005421638488769,192.168.150.129,Smurf,2,102
2024-10-19 01:22:44,0.0007288455963134,192.168.150.129,Smurf,2,102
2024-10-19 01:22:46,0.0004189014434814,142.145.205.178,SYN flood,2,114
2024-10-19 01:22:48,0.0005645751953125,201.115.252.73,Ping of Death,2,2084
2024-10-19 01:22:50,0.0006694793701171,14.165.76.173,Ping of Death,2,2084
2024-10-19 01:22:52,0.0003213882446289,170.91.164.198,SYN flood,2,114
2024-10-19 01:22:54,0.0003151893615722,5.147.45.133,SYN flood,2,114
2024-10-19 01:22:56,0.0003008842468261,174.239.248.162,SYN flood,2,114
2024-10-19 01:22:58,0.0006530284881591,79.71.221.44,SYN flood,2,114
2024-10-19 01:23:00,0.0005037784576416,97.232.31.137,SYN-ACK flood,2,114
2024-10-19 01:23:02,0.0004501342773437,211.83.102.179,SYN-ACK flood,2,114
2024-10-19 01:23:04,0.0007898807525634,62.127.30.9,Ping of Death,2,2084
2024-10-19 01:23:06,0.0011696815490722,192.168.150.129,Smurf,2,102
2024-10-19 01:23:08,0.0003535747528076,204.210.176.229,SYN-ACK flood,2,114
2024-10-19 01:23:10,0.0008578300476074,226.191.169.103,SYN flood,2,114
2024-10-19 01:23:12,0.0007252693176269,124.221.41.175,Ping of Death,2,2084
2024-10-19 01:23:14,0.0009715557098388,192.168.150.129,Smurf,2,102
2024-10-19 01:23:16,0.0005626678466796,218.166.45.39,SYN-ACK flood,2,114
2024-10-19 01:23:18,0.0005526542663574,208.91.88.233,Ping of Death,2,2084
2024-10-19 01:23:20,0.0005819797515869,192.168.150.129,Smurf,2,102
2024-10-19 01:23:22,0.0007874965667724,192.168.150.129,Smurf,2,102
2024-10-19 01:23:24,0.0005125999450683,192.168.150.129,Smurf,2,102
2024-10-19 01:23:26,0.0004501342773437,207.117.132.158,Ping of Death,2,2084
2024-10-19 01:23:28,0.0003278255462646,17.21.232.74,SYN flood,2,114
2024-10-19 01:23:30,0.0005478858947753,78.109.178.197,SYN-ACK flood,2,114
2024-10-19 01:23:32,0.0006234645843505,192.168.150.129,Smurf,2,102
2024-10-19 01:23:34,0.0004308223724365,221.162.132.119,SYN flood,2,114
2024-10-19 01:23:36,0.0009171962738037,192.168.150.129,Smurf,2,102
2024-10-19 01:23:38,0.0006434917449951,122.74.26.157,SYN-ACK flood,2,114
2024-10-19 01:23:40,0.0004243850708007,49.69.47.88,Ping of Death,2,2084
2024-10-19 01:23:42,0.0003223419189453,153.29.40.86,SYN-ACK flood,2,114
2024-10-19 01:23:44,0.0013115406036376,192.168.150.129,Smurf,2,102
2024-10-19 01:23:46,0.000955581665039,192.168.150.129,Smurf,2,102
2024-10-19 01:23:49,0.0003995895385742,136.12.101.170,SYN-ACK flood,2,114
2024-10-19 01:23:51,0.00091552734375,192.168.150.129,Smurf,2,102
2024-10-19 01:23:53,0.0004804134368896,186.90.203.218,SYN flood,2,114
2024-10-19 01:23:55,0.0004739761352539,56.242.101.68,SYN-ACK flood,2,114
2024-10-19 01:23:57,0.0006146430969238,233.196.170.104,Ping of Death,2,2084
2024-10-19 01:23:59,0.0006604194641113,252.156.150.112,SYN flood,2,114
2024-10-19 01:24:01,0.000833511352539,102.219.77.210,Ping of Death,2,2084
2024-10-19 01:24:03,0.0005261898040771,123.48.181.10,SYN-ACK flood,2,114
2024-10-19 01:24:05,0.0004973411560058,192.168.150.129,Smurf,2,102
2024-10-19 01:24:07,0.0008258819580078,192.168.150.129,Smurf,2,102
2024-10-19 01:24:09,0.000441551208496,99.78.143.107,SYN-ACK flood,2,114
2024-10-19 01:24:11,0.0003933906555175,64.113.77.2,Ping of Death,2,2084
2024-10-19 01:24:13,0.0004768371582031,216.54.182.127,Ping of Death,2,2084
2024-10-19 01:24:15,0.0004024505615234,88.55.84.75,Ping of Death,2,2084
2024-10-19 01:24:17,0.0012481212615966,192.168.150.129,Smurf,2,102
2024-10-19 01:24:19,0.0005505084991455,213.47.131.186,SYN-ACK flood,2,114
2024-10-19 01:24:21,0.0004000663757324,132.10.60.53,SYN flood,2,114
2024-10-19 01:24:23,0.0004715919494628,22.130.66.73,SYN-ACK flood,2,114
2024-10-19 01:24:25,0.000525951385498,192.168.150.129,Smurf,2,102
2024-10-19 01:24:27,0.0004346370697021,249.78.202.222,SYN-ACK flood,2,114
2024-10-19 01:24:29,0.0004196166992187,145.67.138.77,SYN-ACK flood,2,114
2024-10-19 01:24:31,0.0003416538238525,182.2.44.78,SYN flood,2,114
2024-10-19 01:24:33,0.0008134841918945,192.168.150.129,Smurf,2,102
2024-10-19 01:24:35,0.0005826950073242,119.64.252.146,SYN-ACK flood,2,114
2024-10-19 01:24:37,0.0003647804260253,54.192.238.110,SYN-ACK flood,2,114
2024-10-19 01:24:39,0.0004572868347167,204.223.87.76,SYN flood,2,114
2024-10-19 01:24:41,0.000988483428955,192.168.150.129,Smurf,2,102
2024-10-19 01:24:43,0.0002908706665039,170.217.209.106,SYN flood,2,114
2024-10-19 01:24:45,0.0004479885101318,118.47.219.209,Ping of Death,2,2084
2024-10-19 01:24:47,0.0002686977386474,135.128.238.184,SYN flood,2,114
2024-10-19 01:24:49,0.0003974437713623,21.12.27.129,SYN flood,2,114
2024-10-19 01:24:51,0.0006279945373535,90.95.234.120,SYN flood,2,114
2024-10-19 01:24:53,0.000622272491455,39.50.41.0,SYN-ACK flood,2,114
2024-10-19 01:24:55,0.0003008842468261,194.16.209.145,SYN flood,2,114
2024-10-19 01:24:57,0.0002946853637695,230.235.28.151,SYN flood,2,114
2024-10-19 01:24:59,0.0010731220245361,192.168.150.129,Smurf,2,102
2024-10-19 01:25:01,0.0006628036499023,192.168.150.129,Smurf,2,102
2024-10-19 01:25:04,0.0005574226379394,38.129.179.226,SYN-ACK flood,2,114
2024-10-19 01:25:06,0.0003387928009033,28.55.23.233,SYN flood,2,114
2024-10-19 01:25:08,0.0004787445068359,162.223.62.33,SYN flood,2,114
2024-10-19 01:25:10,0.0004332065582275,60.100.118.65,Ping of Death,2,2084
2024-10-19 01:25:12,0.0003480911254882,110.244.153.9,SYN flood,2,114
2024-10-19 01:25:14,0.0008840560913085,211.57.175.43,SYN flood,2,114
2024-10-19 01:25:16,0.0003566741943359,252.143.213.21,SYN-ACK flood,2,114
2024-10-19 01:25:18,0.0005619525909423,192.168.150.129,Smurf,2,102
2024-10-19 01:25:20,0.0003483295440673,120.154.148.201,SYN-ACK flood,2,114
2024-10-19 01:25:22,0.0005607604980468,66.60.9.217,Ping of Death,2,2084
2024-10-19 01:25:24,0.0007429122924804,192.168.150.129,Smurf,2,102
2024-10-19 01:25:26,0.0005099773406982,237.30.233.133,SYN flood,2,114
2024-10-19 01:25:28,0.0008161067962646,192.168.150.129,Smurf,2,102
2024-10-19 01:25:30,0.0003361701965332,21.235.81.201,SYN flood,2,114
2024-10-19 01:25:32,0.0004365444183349,58.197.149.165,Ping of Death,2,2084
2024-10-19 01:25:34,0.0014283657073974,192.168.150.129,Smurf,2,102
2024-10-19 01:25:36,0.0009799003601074,86.63.214.150,SYN-ACK flood,2,114
2024-10-19 01:25:38,0.0006062984466552,255.27.239.220,SYN flood,2,114
2024-10-19 01:25:40,0.00044846534729,40.106.3.152,SYN flood,2,114
2024-10-19 01:25:42,0.0005455017089843,213.47.8.77,Ping of Death,2,2084
2024-10-19 01:25:44,0.0008468627929687,171.86.12.204,Ping of Death,2,2084
2024-10-19 01:25:46,0.000514268875122,184.132.251.227,Ping of Death,2,2084
2024-10-19 01:25:48,0.0003137588500976,187.151.188.233,SYN flood,2,114
2024-10-19 01:25:50,0.0014407634735107,80.114.223.255,Ping of Death,2,2084
2024-10-19 01:25:52,0.000659704208374,56.193.197.192,Ping of Death,2,2084
2024-10-19 01:25:54,0.0007245540618896,206.7.153.248,SYN-ACK flood,2,114
2024-10-19 01:25:56,0.0009503364562988,192.168.150.129,Smurf,2,102
2024-10-19 01:25:58,0.0003907680511474,155.158.27.123,SYN flood,2,114
2024-10-19 01:26:00,0.0006854534149169,106.112.176.73,SYN-ACK flood,2,114
2024-10-19 01:26:02,0.000338077545166,71.231.122.231,SYN flood,2,114
2024-10-19 01:26:04,0.0009248256683349,192.168.150.129,Smurf,2,102
2024-10-19 01:26:06,0.0008158683776855,157.49.10.186,SYN flood,2,114
2024-10-19 01:26:08,0.0003602504730224,220.162.89.21,Ping of Death,2,2084
2024-10-19 01:26:10,0.0002851486206054,245.30.71.55,SYN flood,2,114
2024-10-19 01:26:12,0.0003421306610107,35.10.244.177,SYN-ACK flood,2,114
2024-10-19 01:26:14,0.0004117488861083,5.183.37.244,Ping of Death,2,2084
2024-10-19 01:26:16,0.0011525154113769,192.168.150.129,Smurf,2,102
2024-10-19 01:26:19,0.0004873275756835,216.99.80.136,SYN flood,2,114
2024-10-19 01:26:21,0.0004923343658447,77.59.29.7,SYN-ACK flood,2,114
2024-10-19 01:26:23,0.0004220008850097,211.233.99.15,Ping of Death,2,2084
2024-10-19 01:26:25,0.0004305839538574,126.111.81.128,Ping of Death,2,2084
2024-10-19 01:26:27,0.0007152557373046,23.19.235.41,Ping of Death,2,2084
2024-10-19 01:26:27,0.0,91.189.91.97,SYN-ACK flood,1,60
2024-10-19 01:26:29,0.0007963180541992,165.44.248.114,SYN flood,2,114
2024-10-19 01:26:31,0.0004255771636962,13.60.143.94,SYN flood,2,114
2024-10-19 01:26:33,0.0004277229309082,162.118.245.115,SYN flood,2,114
2024-10-19 01:26:35,0.0005128383636474,203.14.212.213,SYN flood,2,114
2024-10-19 01:26:37,0.0006282329559326,222.175.87.250,Ping of Death,2,2084
2024-10-19 01:26:39,0.000828742980957,192.168.150.129,Smurf,2,102
2024-10-19 01:26:41,0.0002954006195068,192.117.103.53,SYN flood,2,114
2024-10-19 01:26:43,0.0004465579986572,65.41.181.128,SYN flood,2,114
2024-10-19 01:26:45,0.0002968311309814,215.182.0.29,SYN flood,2,114
2024-10-19 01:26:47,0.0009853839874267,192.168.150.129,Smurf,2,102
2024-10-19 01:26:49,0.0009107589721679,192.168.150.129,Smurf,2,102
2024-10-19 01:26:51,0.0011634826660156,192.168.150.129,Smurf,2,102
2024-10-19 01:26:53,0.0010931491851806,192.168.150.129,Smurf,2,102
